  5     588              2234375                PTRIA5.DAT
  1       1              1643750     7.35664335664336e-001
  1       2              1771875     7.93006993006993e-001
  1       3              1771875     7.93006993006993e-001
  1       4             -2953125    -1.32167832167832e+000
  1       5             -2953125    -1.32167832167832e+000
  1       6             -2953125    -1.32167832167832e+000
  1       7              2953125     1.32167832167832e+000
  1       8              2953125     1.32167832167832e+000
  1       9              2953125     1.32167832167832e+000
  1      10              2953125     1.32167832167832e+000
  1      11             -1771875    -7.93006993006993e-001
  1      12             -1771875    -7.93006993006993e-001
  1      13             -1771875    -7.93006993006993e-001
  1      14             -1771875    -7.93006993006993e-001
  1      15             -1771875    -7.93006993006993e-001
  1      16               590625     2.64335664335664e-001
  1      17               590625     2.64335664335664e-001
  1      18               590625     2.64335664335664e-001
  1      19               590625     2.64335664335664e-001
  1      20               590625     2.64335664335664e-001
  1      21               590625     2.64335664335664e-001
  1      22               -84375    -3.77622377622378e-002
  1      23               -84375    -3.77622377622378e-002
  1      24               -84375    -3.77622377622378e-002
  1      25               -84375    -3.77622377622378e-002
  1      26               -84375    -3.77622377622378e-002
  1      27               -84375    -3.77622377622378e-002
  1      28               -84375    -3.77622377622378e-002
  2       1               -13899    -6.22053146853147e-003
  2       2              1563921     6.99936671328671e-001
  2       3              -111159    -4.97494825174825e-002
  2       4               690255     3.08925314685315e-001
  2       5              1070145     4.78946013986014e-001
  2       6              -257175    -1.15099300699301e-001
  2       7                 9125     4.08391608391608e-003
  2       8              -506115    -2.26513006993007e-001
  2       9             -1634175    -7.31379020979021e-001
  2      10               887625     3.97258741258741e-001
  2      11              -170505    -7.63099300699301e-002
  2      12                 2565     1.14797202797203e-003
  2      13               755325     3.38047552447552e-001
  2      14              1130625     5.06013986013986e-001
  2      15              -948375    -4.24447552447553e-001
  2      16                85779     3.83906013986014e-002
  2      17                66555     2.97868531468532e-002
  2      18              -135675    -6.07216783216783e-002
  2      19              -367875    -1.64643356643357e-001
  2      20              -381375    -1.70685314685315e-001
  2      21               455625     2.03916083916084e-001
  2      22               -14676    -6.56827972027972e-003
  2      23               -15741    -7.04492307692308e-003
  2      24                 6075     2.71888111888112e-003
  2      25                37125     1.66153846153846e-002
  2      26                64125     2.86993006993007e-002
  2      27                50625     2.26573426573427e-002
  2      28               -84375    -3.77622377622378e-002
  3       1               -13899    -6.22053146853147e-003
  3       2              -111159    -4.97494825174825e-002
  3       3              1563921     6.99936671328671e-001
  3       4              -257175    -1.15099300699301e-001
  3       5              1070145     4.78946013986014e-001
  3       6               690255     3.08925314685315e-001
  3       7               887625     3.97258741258741e-001
  3       8             -1634175    -7.31379020979021e-001
  3       9              -506115    -2.26513006993007e-001
  3      10                 9125     4.08391608391608e-003
  3      11              -948375    -4.24447552447553e-001
  3      12              1130625     5.06013986013986e-001
  3      13               755325     3.38047552447552e-001
  3      14                 2565     1.14797202797203e-003
  3      15              -170505    -7.63099300699301e-002
  3      16               455625     2.03916083916084e-001
  3      17              -381375    -1.70685314685315e-001
  3      18              -367875    -1.64643356643357e-001
  3      19              -135675    -6.07216783216783e-002
  3      20                66555     2.97868531468532e-002
  3      21                85779     3.83906013986014e-002
  3      22               -84375    -3.77622377622378e-002
  3      23                50625     2.26573426573427e-002
  3      24                64125     2.86993006993007e-002
  3      25                37125     1.66153846153846e-002
  3      26                 6075     2.71888111888112e-003
  3      27               -15741    -7.04492307692308e-003
  3      28               -14676    -6.56827972027972e-003
  4       1                -6843    -3.06260139860140e-003
  4       2               -55053    -2.46391048951049e-002
  4       3                29187     1.30627132867133e-002
  4       4              1328535     5.94589090909091e-001
  4       5              -374085    -1.67422657342657e-001
  4       6               114075     5.10545454545455e-002
  4       7               913125     4.08671328671329e-001
  4       8              1315845     5.88909650349650e-001
  4       9              -567675    -2.54064335664336e-001
  4      10                37125     1.66153846153846e-002
  4      11                31590     1.41381818181818e-002
  4      12              -523395    -2.34246713286713e-001
  4      13             -1188675    -5.31994405594406e-001
  4      14              1360125     6.08727272727273e-001
  4      15              -367875    -1.64643356643357e-001
  4      16               -77247    -3.45720839160839e-002
  4      17                52785     2.36240559440559e-002
  4      18               417825     1.86998601398601e-001
  4      19               374625     1.67664335664336e-001
  4      20              -867375    -3.88195804195804e-001
  4      21               320625     1.43496503496504e-001
  4      22                15893     7.11295104895105e-003
  4      23                 5913     2.64637762237762e-003
  4      24               -41175    -1.84279720279720e-002
  4      25               -84375    -3.77622377622378e-002
  4      26               -30375    -1.35944055944056e-002
  4      27               185625     8.30769230769231e-002
  4      28               -84375    -3.77622377622378e-002
  5       1                -6843    -3.06260139860140e-003
  5       2               -12933    -5.78819580419580e-003
  5       3               -12933    -5.78819580419580e-003
  5       4               -77355    -3.46204195804196e-002
  5       5              1223235     5.47461818181818e-001
  5       6               -77355    -3.46204195804196e-002
  5       7                64725     2.89678321678322e-002
  5       8               784485     3.51098181818182e-001
  5       9               784485     3.51098181818182e-001
  5      10                64725     2.89678321678322e-002
  5      11               -85050    -3.80643356643357e-002
  5      12              -188595    -8.44061538461538e-002
  5      13              -140940    -6.30780419580420e-002
  5      14              -188595    -8.44061538461538e-002
  5      15               -85050    -3.80643356643357e-002
  5      16                60399     2.70317202797203e-002
  5      17               -16065    -7.18993006993007e-003
  5      18                66285     2.96660139860140e-002
  5      19                66285     2.96660139860140e-002
  5      20               -16065    -7.18993006993007e-003
  5      21                60399     2.70317202797203e-002
  5      22               -14676    -6.56827972027972e-003
  5      23                 9639     4.31395804195804e-003
  5      24                 3240     1.45006993006993e-003
  5      25               -29275    -1.31020979020979e-002
  5      26                 3240     1.45006993006993e-003
  5      27                 9639     4.31395804195804e-003
  5      28               -14676    -6.56827972027972e-003
  6       1                -6843    -3.06260139860140e-003
  6       2                29187     1.30627132867133e-002
  6       3               -55053    -2.46391048951049e-002
  6       4               114075     5.10545454545455e-002
  6       5              -374085    -1.67422657342657e-001
  6       6              1328535     5.94589090909091e-001
  6       7                37125     1.66153846153846e-002
  6       8              -567675    -2.54064335664336e-001
  6       9              1315845     5.88909650349650e-001
  6      10               913125     4.08671328671329e-001
  6      11              -367875    -1.64643356643357e-001
  6      12              1360125     6.08727272727273e-001
  6      13             -1188675    -5.31994405594406e-001
  6      14              -523395    -2.34246713286713e-001
  6      15                31590     1.41381818181818e-002
  6      16               320625     1.43496503496504e-001
  6      17              -867375    -3.88195804195804e-001
  6      18               374625     1.67664335664336e-001
  6      19               417825     1.86998601398601e-001
  6      20                52785     2.36240559440559e-002
  6      21               -77247    -3.45720839160839e-002
  6      22               -84375    -3.77622377622378e-002
  6      23               185625     8.30769230769231e-002
  6      24               -30375    -1.35944055944056e-002
  6      25               -84375    -3.77622377622378e-002
  6      26               -41175    -1.84279720279720e-002
  6      27                 5913     2.64637762237762e-003
  6      28                15893     7.11295104895105e-003
  7       1                15893     7.11295104895105e-003
  7       2               -77247    -3.45720839160839e-002
  7       3                 5913     2.64637762237762e-003
  7       4                31590     1.41381818181818e-002
  7       5                52785     2.36240559440559e-002
  7       6               -41175    -1.84279720279720e-002
  7       7               913125     4.08671328671329e-001
  7       8              -523395    -2.34246713286713e-001
