  8      44                  105                DLINE8.DAT
  1       1                 2283     2.17428571428571e+001
  1       2                  105     1.00000000000000e+000
  1       3                  -15    -1.42857142857143e-001
  1       4                    5     4.76190476190476e-002
  1       5                   -3    -2.85714285714286e-002
  1       6                    3     2.85714285714286e-002
  1       7                   -5    -4.76190476190476e-002
  1       8                   15     1.42857142857143e-001
  1       9                 -105    -1.00000000000000e+000
  2       2                 2178     2.07428571428571e+001
  2       3                  240     2.28571428571429e+000
  2       4                  -60    -5.71428571428571e-001
  2       5                   32     3.04761904761905e-001
  2       6                  -30    -2.85714285714286e-001
  2       7                   48     4.57142857142857e-001
  2       8                 -140    -1.33333333333333e+000
  2       9                  960     9.14285714285714e+000
  3       3                 2058     1.96000000000000e+001
  3       4                  420     4.00000000000000e+000
  3       5                 -168    -1.60000000000000e+000
  3       6                  140     1.33333333333333e+000
  3       7                 -210    -2.00000000000000e+000
  3       8                  588     5.60000000000000e+000
  3       9                -3920    -3.73333333333333e+001
  4       4                 1918     1.82666666666667e+001
  4       5                  672     6.40000000000000e+000
  4       6                 -420    -4.00000000000000e+000
  4       7                  560     5.33333333333333e+000
  4       8                -1470    -1.40000000000000e+001
  4       9                 9408     8.96000000000000e+001
  5       5                 1750     1.66666666666667e+001
  5       6                 1050     1.00000000000000e+001
  5       7                -1050    -1.00000000000000e+001
  5       8                 2450     2.33333333333333e+001
  5       9               -14700    -1.40000000000000e+002
  6       6                 1540     1.46666666666667e+001
  6       7                 1680     1.60000000000000e+001
  6       8                -2940    -2.80000000000000e+001
  6       9                15680     1.49333333333333e+002
  7       7                 1260     1.20000000000000e+001
  7       8                 2940     2.80000000000000e+001
  7       9               -11760    -1.12000000000000e+002
  8       8                  840     8.00000000000000e+000
  8       9                 6720     6.40000000000000e+001
